Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1974","1974","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1975","1975","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1976","1976","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1977","1977","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1978","1978","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1979","1979","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1980","1980","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1981","1981","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1982","1982","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1983","1983","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1984","1984","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1985","1985","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1986","1986","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1987","1987","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1988","1988","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1989","1989","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1990","1990","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1991","1991","1000 ha","10","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1992","1992","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1993","1993","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1994","1994","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1995","1995","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1996","1996","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1997","1997","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1998","1998","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","1999","1999","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2000","2000","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2001","2001","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2002","2002","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2003","2003","1000 ha","10","F","FAO estimate"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2004","2004","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2005","2005","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2006","2006","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2007","2007","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2008","2008","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2009","2009","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2010","2010","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2011","2011","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2012","2012","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2013","2013","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2014","2014","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2015","2015","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2016","2016","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2017","2017","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2018","2018","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2019","2019","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2006","2006","1000 ha","2.92","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2007","2007","1000 ha","2.86","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","2.86","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2009","2009","1000 ha","3.59","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2010","2010","1000 ha","4.41","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2011","2011","1000 ha","4.47","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2012","2012","1000 ha","4.05","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2013","2013","1000 ha","4.05","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2014","2014","1000 ha","6.71","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","6.71","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2016","2016","1000 ha","6.71","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2017","2017","1000 ha","8.78","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2018","2018","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6671","Agriculture area under organic agric.","2019","2019","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2009","2009","1000 ha","3.59","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2010","2010","1000 ha","4.41","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2014","2014","1000 ha","6.69","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","6.69","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2016","2016","1000 ha","6.69","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2017","2017","1000 ha","6.67","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2018","2018","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6672","Agriculture area certified organic","2019","2019","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6668","Cropland area under organic agric.","2014","2014","1000 ha","6.71","Fc","Calculated data"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6668","Cropland area under organic agric.","2017","2017","1000 ha","8.78","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6668","Cropland area under organic agric.","2018","2018","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6668","Cropland area under organic agric.","2019","2019","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6669","Cropland area certified organic","2014","2014","1000 ha","6.69","Fc","Calculated data"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6669","Cropland area certified organic","2017","2017","1000 ha","6.67","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6669","Cropland area certified organic","2018","2018","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6669","Cropland area certified organic","2019","2019","1000 ha","10.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1990","1990","1000 ha","27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1991","1991","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1992","1992","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1993","1993","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1994","1994","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1995","1995","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1996","1996","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1997","1997","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1998","1998","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","1999","1999","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2000","2000","1000 ha","27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2001","2001","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2002","2002","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2003","2003","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2004","2004","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2005","2005","1000 ha","27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2006","2006","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2007","2007","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2008","2008","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2009","2009","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2010","2010","1000 ha","27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2011","2011","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2012","2012","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2013","2013","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2014","2014","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2015","2015","1000 ha","27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2016","2016","1000 ha","27","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6714","Primary Forest","2017","2017","1000 ha","27","Fm","Manual Estimation"
